Date/Time From,Date/Time To,App Registrations,QR Codes Generated,NZBN Registered Businesses,Scans,Manual Entries,Active Devices,Bluetooth Active (24hr)
17/05/2021 12:00,18/05/2021 12:00,"1,248",612,27,"551,179","23,832","303,896","1,331,697"
18/05/2021 12:00,19/05/2021 12:00,"1,066",551,27,"591,444","24,082","322,358","1,371,077"
19/05/2021 12:00,20/05/2021 12:00,"1,032",493,22,"600,879","23,142","326,557","1,304,588"
20/05/2021 12:00,21/05/2021 12:00,"1,037",672,24,"607,895","23,257","326,280","1,303,142"
21/05/2021 12:00,22/05/2021 12:00,"1,056",566,19,"576,371","21,427","299,730","1,300,029"
22/05/2021 12:00,23/05/2021 12:00,855,160,9,"489,306","18,529","261,315","1,290,406"
23/05/2021 12:00,24/05/2021 12:00,"1,015",117,19,"479,724","20,067","268,877","1,298,494"
24/05/2021 12:00,25/05/2021 12:00,"1,161",645,41,"520,749","22,023","286,602","1,300,515"
25/05/2021 12:00,26/05/2021 12:00,"1,017",560,30,"558,643","24,318","301,828","1,303,384"
26/05/2021 12:00,27/05/2021 12:00,923,535,30,"577,105","25,033","313,009","1,304,535"
27/05/2021 12:00,28/05/2021 12:00,802,608,35,"609,943","29,068","324,347","1,307,000"
28/05/2021 12:00,29/05/2021 12:00,"1,054",506,23,"585,830","26,866","309,943","1,304,612"
29/05/2021 12:00,30/05/2021 12:00,813,136,6,"474,687","22,112","255,175","1,297,379"
30/05/2021 12:00,31/05/2021 12:00,827,219,23,"449,629","23,102","256,187","1,303,456"
31/05/2021 12:00,01/06/2021 12:00,916,617,29,"507,001","24,411","281,826","1,306,235"
01/06/2021 12:00,02/06/2021 12:00,844,632,35,"553,329","29,310","300,753","1,329,251"
02/06/2021 12:00,03/06/2021 12:00,911,551,22,"572,336","27,105","309,351","1,418,055"
03/06/2021 12:00,04/06/2021 12:00,977,622,24,"591,838","25,711","313,616","1,428,554"
04/06/2021 12:00,05/06/2021 12:00,"1,078",577,25,"605,378","43,817","318,045","1,436,614"
05/06/2021 12:00,06/06/2021 12:00,787,154,24,"520,332","25,166","271,170","1,424,433"
06/06/2021 12:00,07/06/2021 12:00,843,116,8,"405,725","22,152","224,634","1,424,498"
07/06/2021 12:00,08/06/2021 12:00,"1,050",277,21,"473,138","26,048","266,503","1,435,934"
08/06/2021 12:00,09/06/2021 12:00,716,725,41,"552,469","27,004","297,801","1,438,991"
09/06/2021 12:00,10/06/2021 12:00,938,613,42,"557,171","26,460","299,793","1,439,912"
10/06/2021 12:00,11/06/2021 12:00,"1,189",669,39,"570,880","25,596","306,013","1,440,168"
11/06/2021 12:00,12/06/2021 12:00,"1,113",482,20,"539,598","22,935","286,327","1,439,058"
12/06/2021 12:00,13/06/2021 12:00,889,117,16,"449,537","20,423","242,941","1,432,431"
13/06/2021 12:00,14/06/2021 12:00,897,193,20,"445,510","22,488","252,590","1,439,201"
14/06/2021 12:00,15/06/2021 12:00,"1,002",543,41,"473,040","23,829","265,104","1,441,218"
15/06/2021 12:00,16/06/2021 12:00,907,546,27,"504,891","23,880","276,758","1,442,094"
16/06/2021 12:00,17/06/2021 12:00,972,516,19,"518,686","25,011","283,107","1,442,938"
17/06/2021 12:00,18/06/2021 12:00,"1,038",496,31,"531,506","24,685","286,469","1,442,705"
18/06/2021 12:00,19/06/2021 12:00,"1,122",473,31,"509,627","24,290","271,606","1,441,336"
19/06/2021 12:00,20/06/2021 12:00,"1,057",142,12,"415,301","19,518","226,835","1,435,191"
20/06/2021 12:00,21/06/2021 12:00,"1,003",211,14,"413,319","22,458","237,887","1,441,967"
21/06/2021 12:00,22/06/2021 12:00,"1,246",542,25,"471,768","23,751","262,074","1,444,165"
22/06/2021 12:00,23/06/2021 12:00,"1,237",592,40,"572,815","67,641","318,622","1,446,423"
23/06/2021 12:00,24/06/2021 12:00,"6,113","1,790",176,"895,936","106,825","482,433","1,475,236"
24/06/2021 12:00,25/06/2021 12:00,"3,685","1,243",87,"962,037","55,495","491,460","1,482,381"
25/06/2021 12:00,26/06/2021 12:00,"2,653",696,40,"942,589","48,511","475,317","1,476,297"
26/06/2021 12:00,27/06/2021 12:00,"2,333",245,30,"792,235","39,649","399,592","1,472,625"
27/06/2021 12:00,28/06/2021 12:00,"1,871",346,30,"755,321","48,068","404,930","1,481,350"
28/06/2021 12:00,29/06/2021 12:00,"2,797",858,82,"806,770","50,387","430,272","1,486,958"
29/06/2021 12:00,30/06/2021 12:00,"1,844",833,49,"806,276","39,891","434,548","1,494,143"
30/06/2021 12:00,01/07/2021 12:00,985,630,52,"858,752","38,574","448,953","1,495,931"
01/07/2021 12:00,02/07/2021 12:00,994,734,40,"845,082","35,533","436,388","1,493,706"
02/07/2021 12:00,03/07/2021 12:00,881,580,28,"815,241","33,305","418,608","1,491,864"
03/07/2021 12:00,04/07/2021 12:00,752,0,0,"704,067","29,384","356,799","1,484,382"
04/07/2021 12:00,05/07/2021 12:00,835,390,44,"660,654","31,315","357,404","1,491,245"
05/07/2021 12:00,06/07/2021 12:00,"1,066",666,33,"695,772","31,712","371,356","1,493,789"
06/07/2021 12:00,07/07/2021 12:00,"1,082",577,33,"703,903","33,116","372,903","1,495,009"
07/07/2021 12:00,08/07/2021 12:00,"1,077",607,32,"720,601","31,668","380,327","1,494,760"
08/07/2021 12:00,09/07/2021 12:00,"1,105",616,20,"726,776","31,573","379,057","1,494,548"
09/07/2021 12:00,10/07/2021 12:00,"1,152",583,29,"719,109","30,275","367,985","1,492,946"
10/07/2021 12:00,11/07/2021 12:00,"1,100",136,14,"628,429","26,973","324,897","1,485,271"
11/07/2021 12:00,12/07/2021 12:00,"1,009",257,23,"590,838","29,059","321,561","1,491,288"
12/07/2021 12:00,13/07/2021 12:00,"1,126",587,42,"657,373","30,418","346,003","1,493,767"
13/07/2021 12:00,14/07/2021 12:00,"1,117",521,29,"674,416","29,295","352,810","1,494,486"
14/07/2021 12:00,15/07/2021 12:00,"1,140",598,39,"696,105","30,319","361,282","1,495,008"
15/07/2021 12:00,16/07/2021 12:00,"1,190",596,28,"701,126","29,638","359,956","1,495,096"
16/07/2021 12:00,17/07/2021 12:00,973,423,26,"626,773","26,242","325,928","1,493,082"
17/07/2021 12:00,18/07/2021 12:00,818,139,12,"499,932","22,639","272,182","1,486,125"
18/07/2021 12:00,19/07/2021 12:00,853,232,30,"547,578","26,660","301,763","1,492,538"
19/07/2021 12:00,20/07/2021 12:00,688,608,33,"624,175","29,027","331,297","1,494,995"
20/07/2021 12:00,21/07/2021 12:00,791,579,51,"648,931","29,171","339,050","1,495,447"
21/07/2021 12:00,22/07/2021 12:00,753,523,31,"626,822","28,713","332,190","1,495,777"
22/07/2021 12:00,23/07/2021 12:00,847,593,32,"641,803","28,028","336,052","1,495,497"
23/07/2021 12:00,24/07/2021 12:00,789,493,19,"642,064","28,840","330,367","1,493,283"
24/07/2021 12:00,25/07/2021 12:00,523,135,16,"543,365","25,107","288,663","1,486,250"
25/07/2021 12:00,26/07/2021 12:00,448,212,20,"512,516","27,196","287,874","1,493,397"
26/07/2021 12:00,27/07/2021 12:00,619,565,34,"551,243","27,592","302,950","1,494,941"
27/07/2021 12:00,28/07/2021 12:00,526,667,31,"580,947","26,891","314,754","1,495,321"
28/07/2021 12:00,29/07/2021 12:00,546,544,32,"602,584","26,973","324,684","1,495,060"
29/07/2021 12:00,30/07/2021 12:00,511,569,37,"618,275","27,893","327,969","1,494,077"
30/07/2021 12:00,31/07/2021 12:00,520,556,20,"586,641","24,576","308,199","1,492,106"
31/07/2021 12:00,01/08/2021 12:00,477,118,12,"503,761","23,243","270,476","1,484,584"
01/08/2021 12:00,02/08/2021 12:00,444,194,15,"499,597","24,490","280,499","1,491,811"
02/08/2021 12:00,03/08/2021 12:00,457,592,36,"531,075","24,865","291,182","1,494,080"
03/08/2021 12:00,04/08/2021 12:00,425,669,30,"541,020","24,438","295,337","1,494,971"
04/08/2021 12:00,05/08/2021 12:00,479,650,41,"568,975","27,075","307,787","1,497,332"
05/08/2021 12:00,06/08/2021 12:00,463,592,33,"575,717","25,459","304,886","1,500,805"
06/08/2021 12:00,07/08/2021 12:00,395,499,21,"572,763","23,650","297,187","1,502,392"
07/08/2021 12:00,08/08/2021 12:00,302,121,12,"476,122","20,587","255,614","1,497,827"
08/08/2021 12:00,09/08/2021 12:00,361,182,15,"439,306","23,595","249,782","1,506,839"
09/08/2021 12:00,10/08/2021 12:00,439,700,36,"522,210","26,051","286,612","1,510,613"
10/08/2021 12:00,11/08/2021 12:00,430,605,39,"579,680","25,324","308,090","1,513,447"
11/08/2021 12:00,12/08/2021 12:00,605,694,42,"615,510","28,979","327,015","1,516,064"
12/08/2021 12:00,13/08/2021 12:00,616,864,44,"643,985","27,672","335,099","1,519,130"
13/08/2021 12:00,14/08/2021 12:00,571,594,26,"625,229","27,150","322,433","1,519,903"
14/08/2021 12:00,15/08/2021 12:00,446,147,17,"529,801","22,907","280,163","1,514,023"
15/08/2021 12:00,16/08/2021 12:00,465,208,18,"527,820","25,779","291,638","1,521,423"
16/08/2021 12:00,17/08/2021 12:00,489,297,41,"557,388","25,326","303,032","1,525,306"
17/08/2021 12:00,18/08/2021 12:00,"15,021","1,541",182,"761,995","255,338","502,653","1,580,427"
18/08/2021 12:00,19/08/2021 12:00,"21,294","2,525",505,"499,093","227,713","389,142","1,638,387"
19/08/2021 12:00,20/08/2021 12:00,"16,516","1,794",266,"556,254","168,731","430,357","1,681,791"
20/08/2021 12:00,21/08/2021 12:00,"15,474","2,044",182,"561,118","159,855","450,557","1,721,371"
21/08/2021 12:00,22/08/2021 12:00,"10,081","3,788",115,"479,108","142,760","392,055","1,748,434"
22/08/2021 12:00,23/08/2021 12:00,"31,525","2,548",549,"580,947","178,820","455,810","1,804,609"
23/08/2021 12:00,24/08/2021 12:00,"23,943","3,895",629,"706,543","132,541","527,780","1,848,914"
24/08/2021 12:00,25/08/2021 12:00,"15,425","6,370",567,"746,090","166,558","549,132","1,876,247"
25/08/2021 12:00,26/08/2021 12:00,"11,948","3,783",366,"753,907","123,497","551,133","1,898,203"
26/08/2021 12:00,27/08/2021 12:00,"9,675","11,095",321,"735,491","129,436","547,638","1,912,800"
27/08/2021 12:00,28/08/2021 12:00,"8,528","4,949",469,"672,547","124,969","514,771","1,926,154"
28/08/2021 12:00,29/08/2021 12:00,"6,242","1,586",348,"571,485","109,219","454,573","1,929,219"
29/08/2021 12:00,30/08/2021 12:00,"5,295","2,004",411,"606,418","126,450","472,036","1,942,930"
30/08/2021 12:00,31/08/2021 12:00,"5,930","6,921","1,025","687,048","106,801","506,368","1,954,689"
31/08/2021 12:00,01/09/2021 12:00,"12,152","11,258","1,585","986,582","108,022","670,370","1,970,029"
01/09/2021 12:00,02/09/2021 12:00,"9,285","6,394",587,"1,191,066","107,969","758,220","1,988,868"
02/09/2021 12:00,03/09/2021 12:00,"6,240","3,408",362,"1,177,276","94,952","752,324","1,999,219"
03/09/2021 12:00,04/09/2021 12:00,"4,423","1,783",170,"1,064,290","76,769","715,601","2,006,506"
04/09/2021 12:00,05/09/2021 12:00,"3,093",417,70,"856,439","67,954","616,174","2,003,733"
05/09/2021 12:00,06/09/2021 12:00,"3,231","1,174",186,"911,320","80,687","633,848","2,011,630"
06/09/2021 12:00,07/09/2021 12:00,"9,227","4,672",737,"1,022,811","106,012","673,829","2,024,796"
07/09/2021 12:00,08/09/2021 12:00,"9,146","-6,671",788,"1,628,371","95,474","882,600","2,040,623"
08/09/2021 12:00,09/09/2021 12:00,"13,916","4,265",653,"2,553,998","115,351","1,157,290","2,062,795"
09/09/2021 12:00,10/09/2021 12:00,"9,516","2,412",368,"2,654,185","100,302","1,173,491","2,078,535"
10/09/2021 12:00,11/09/2021 12:00,"6,850","5,380",352,"2,607,000","94,581","1,147,647","2,085,939"
11/09/2021 12:00,12/09/2021 12:00,"6,023",779,110,"2,205,500","76,143","1,028,198","2,085,707"
12/09/2021 12:00,13/09/2021 12:00,"3,330",773,84,"2,150,989","84,905","1,043,322","2,070,865"
13/09/2021 12:00,14/09/2021 12:00,"4,378","2,337",258,"2,343,963","86,141","1,094,134","2,105,551"
14/09/2021 12:00,15/09/2021 12:00,"4,306","2,238",178,"2,464,604","75,637","1,145,102","2,113,827"
15/09/2021 12:00,16/09/2021 12:00,"3,797","2,546",171,"2,484,729","71,272","1,137,255","2,119,341"
16/09/2021 12:00,17/09/2021 12:00,"3,358","1,728",95,"2,531,160","72,039","1,144,076","2,123,889"
17/09/2021 12:00,18/09/2021 12:00,"3,437","1,394",107,"2,607,159","66,809","1,167,510","2,127,948"
18/09/2021 12:00,19/09/2021 12:00,"2,895",453,56,"2,158,526","54,955","996,200","2,112,023"
19/09/2021 12:00,20/09/2021 12:00,"2,897",947,102,"2,133,577","71,069","1,031,004","2,131,212"
20/09/2021 12:00,21/09/2021 12:00,"3,248","3,682",430,"2,325,719","74,804","1,094,268","2,138,087"
21/09/2021 12:00,22/09/2021 12:00,"4,591","6,672",725,"2,516,471","74,212","1,178,120","2,144,832"
22/09/2021 12:00,23/09/2021 12:00,"2,778","4,331",426,"2,579,885","72,116","1,227,984","2,152,121"
23/09/2021 12:00,24/09/2021 12:00,"3,221","2,349",227,"2,693,774","68,086","1,226,704","2,153,920"
24/09/2021 12:00,25/09/2021 12:00,"2,667","1,406",115,"2,724,255","62,504","1,225,135","2,157,980"
25/09/2021 12:00,26/09/2021 13:00,"2,435",525,76,"2,358,141","54,485","1,094,483","2,150,668"
26/09/2021 13:00,27/09/2021 13:00,"2,130",877,94,"2,205,109","60,665","1,076,532","2,159,272"
27/09/2021 13:00,28/09/2021 13:00,"2,151","2,526",168,"2,366,812","59,960","1,129,325","2,161,062"
28/09/2021 13:00,29/09/2021 13:00,"2,153","1,734",111,"2,481,743","58,539","1,177,344","2,163,416"
29/09/2021 13:00,30/09/2021 13:00,"2,185","1,970",143,"2,555,520","64,348","1,191,545","2,170,807"
30/09/2021 13:00,01/10/2021 13:00,"2,125","1,592",135,"2,620,171","59,867","1,203,619","2,171,998"
01/10/2021 13:00,02/10/2021 13:00,"1,937","1,095",88,"2,602,990","55,314","1,202,359","2,171,360"
02/10/2021 13:00,03/10/2021 13:00,"1,888",640,61,"2,128,796","54,467","1,031,964","2,161,356"
03/10/2021 13:00,04/10/2021 13:00,"2,885",788,94,"2,171,198","79,646","1,065,948","2,175,137"
04/10/2021 13:00,05/10/2021 13:00,"2,847","1,965",185,"2,319,674","69,069","1,120,793","2,181,836"
05/10/2021 13:00,06/10/2021 13:00,"3,030","2,041",158,"2,471,790","70,800","1,160,023","2,185,260"
06/10/2021 13:00,07/10/2021 13:00,"2,093","1,759",150,"2,547,582","68,109","1,187,540","2,188,039"
07/10/2021 13:00,08/10/2021 13:00,"2,872","4,854",172,"2,601,473","66,699","1,205,276","2,191,056"
08/10/2021 13:00,09/10/2021 13:00,"2,660","1,956",130,"2,588,997","70,805","1,186,044","2,191,967"
09/10/2021 13:00,10/10/2021 13:00,"2,384",635,62,"2,083,997","64,734","1,024,249","2,182,913"
