Date/Time From,Date/Time To,App Registrations,QR Codes Generated,NZBN Registered Businesses,Scans,Manual Entries,Active Devices,Bluetooth Active (24hr)
26/12/2021 13:00,27/12/2021 13:00,"1,678",448,40,"2,125,118","40,571","940,792","2,367,700"
27/12/2021 13:00,28/12/2021 13:00,"1,973",223,18,"2,240,384","43,563","983,998","2,360,372"
28/12/2021 13:00,29/12/2021 13:00,"3,845",267,17,"2,501,968","45,424","1,063,434","2,367,886"
29/12/2021 13:00,30/12/2021 13:00,"3,923",447,24,"2,675,380","52,021","1,153,451","2,368,018"
30/12/2021 13:00,31/12/2021 13:00,"1,946","1,053",64,"2,734,784","46,115","1,156,881","2,368,003"
31/12/2021 13:00,01/01/2022 13:00,"1,471",951,74,"1,939,896","34,942","945,174","2,358,838"
01/01/2022 13:00,02/01/2022 13:00,"2,474",166,18,"1,606,277","34,161","834,911","2,347,783"
02/01/2022 13:00,03/01/2022 13:00,"1,114",217,24,"1,931,386","39,550","924,262","2,355,346"
03/01/2022 13:00,04/01/2022 13:00,"2,159",264,39,"2,037,684","38,875","945,906","2,357,470"
04/01/2022 13:00,05/01/2022 13:00,"2,286",596,83,"2,387,154","44,692","1,055,639","2,369,378"
05/01/2022 13:00,06/01/2022 13:00,"2,267",969,92,"2,601,070","45,841","1,115,923","2,376,314"
06/01/2022 13:00,07/01/2022 13:00,"1,430",715,54,"2,639,740","42,414","1,115,346","2,378,921"
07/01/2022 13:00,08/01/2022 13:00,"1,428","1,341",92,"2,541,344","38,656","1,103,128","2,377,535"
08/01/2022 13:00,09/01/2022 13:00,"1,097","1,028",72,"2,019,963","38,631","969,764","2,373,170"
09/01/2022 13:00,10/01/2022 13:00,"1,160",558,50,"2,213,296","45,618","1,031,117","2,389,121"
10/01/2022 13:00,11/01/2022 13:00,"1,424","1,664",88,"2,400,349","42,319","1,075,487","2,388,887"
11/01/2022 13:00,12/01/2022 13:00,"1,377","3,147",154,"2,430,752","43,491","1,094,233","2,389,939"
12/01/2022 13:00,13/01/2022 13:00,"1,479","3,161",139,"2,539,135","41,539","1,131,622","2,401,197"
13/01/2022 13:00,14/01/2022 13:00,"1,443","1,166",67,"2,626,641","39,826","1,143,404","2,401,938"
14/01/2022 13:00,15/01/2022 13:00,"4,259","1,298",79,"2,585,725","36,897","1,152,342","2,400,283"
15/01/2022 13:00,16/01/2022 13:00,"1,146","1,835",122,"2,101,314","32,135","990,041","2,387,398"
16/01/2022 13:00,17/01/2022 13:00,803,"1,046",82,"2,180,938","42,619","1,026,020","2,401,475"
17/01/2022 13:00,18/01/2022 13:00,"1,405","1,913",109,"2,363,605","43,029","1,095,619","2,407,106"
18/01/2022 13:00,19/01/2022 13:00,"1,309","1,541",65,"2,426,353","38,343","1,105,443","2,407,014"
19/01/2022 13:00,20/01/2022 13:00,"2,634","2,023",93,"2,469,955","39,208","1,121,303","2,408,117"
20/01/2022 13:00,21/01/2022 13:00,"1,497","1,902",89,"2,627,744","41,402","1,163,343","2,409,806"
21/01/2022 13:00,22/01/2022 13:00,"1,354","1,653",79,"2,638,168","38,193","1,156,739","2,406,088"
22/01/2022 13:00,23/01/2022 13:00,"2,486","2,224",124,"2,164,404","43,070","1,018,342","2,389,590"
23/01/2022 13:00,24/01/2022 13:00,"2,761","2,817",269,"2,287,273","56,983","1,085,256","2,407,832"
24/01/2022 13:00,25/01/2022 13:00,"2,390","5,229",421,"2,478,361","53,376","1,158,536","2,418,117"
25/01/2022 13:00,26/01/2022 13:00,"1,511","3,994",212,"2,563,875","50,163","1,165,285","2,420,385"
26/01/2022 13:00,27/01/2022 13:00,"3,665","2,989",170,"2,632,413","51,377","1,197,675","2,423,714"
27/01/2022 13:00,28/01/2022 13:00,"2,131","2,834",179,"2,763,639","49,302","1,246,497","2,425,768"
28/01/2022 13:00,29/01/2022 13:00,"1,788","2,202",105,"2,761,456","45,866","1,203,349","2,423,715"
29/01/2022 13:00,30/01/2022 13:00,"1,427",799,64,"2,226,362","43,757","1,041,331","2,406,450"
30/01/2022 13:00,31/01/2022 13:00,"2,861",0,0,"2,062,006","47,944","1,009,004","2,412,771"
31/01/2022 13:00,01/02/2022 13:00,"1,736",0,0,"2,329,155","50,651","1,096,162","2,429,003"
01/02/2022 13:00,02/02/2022 13:00,"1,887",0,0,"2,468,158","50,237","1,147,853","2,433,927"
02/02/2022 13:00,03/02/2022 13:00,"1,835","7,594",384,"2,451,844","45,295","1,156,112","2,436,118"
03/02/2022 13:00,04/02/2022 13:00,"1,579","10,229",490,"2,547,952","42,483","1,154,138","2,434,408"
04/02/2022 13:00,05/02/2022 13:00,"1,220","1,958",78,"2,513,608","38,299","1,130,373","2,431,921"
05/02/2022 13:00,06/02/2022 13:00,"2,323","1,958",78,"2,024,133","35,530","952,120","2,413,051"
06/02/2022 13:00,07/02/2022 13:00,975,0,0,"1,658,093","35,066","824,660","2,400,634"
07/02/2022 13:00,08/02/2022 13:00,900,0,0,"2,051,040","50,391","999,005","2,430,754"
08/02/2022 13:00,09/02/2022 13:00,"1,301","4,177",216,"2,262,679","47,199","1,082,892","2,435,706"
09/02/2022 13:00,10/02/2022 13:00,"1,293","6,459",305,"2,281,000","46,391","1,078,888","2,435,988"
10/02/2022 13:00,11/02/2022 13:00,"1,351","1,953",94,"2,389,206","49,511","1,107,762","2,437,387"
11/02/2022 13:00,12/02/2022 13:00,"1,163","1,605",72,"2,399,407","42,849","1,104,209","2,434,803"
12/02/2022 13:00,13/02/2022 13:00,"1,088",623,37,"1,834,602","36,193","888,319","2,421,736"
13/02/2022 13:00,14/02/2022 13:00,"1,238",976,62,"1,885,543","52,378","945,286","2,430,494"
14/02/2022 13:00,15/02/2022 13:00,"1,449","2,183",102,"2,181,446","51,935","1,060,337","2,433,774"
15/02/2022 13:00,16/02/2022 13:00,"1,479","4,861",207,"2,152,122","47,947","1,037,776","2,437,220"
16/02/2022 13:00,17/02/2022 13:00,"1,385","4,786",190,"2,197,398","50,498","1,052,730","2,435,520"
17/02/2022 13:00,18/02/2022 13:00,"2,810","1,963",90,"2,269,130","46,340","1,075,685","2,433,239"
18/02/2022 13:00,19/02/2022 13:00,"1,233","3,176",127,"2,298,966","42,944","1,054,390","2,435,281"
19/02/2022 13:00,20/02/2022 13:00,"1,087","1,213",37,"1,867,370","37,651","905,060","2,418,782"
20/02/2022 13:00,21/02/2022 13:00,"1,943",0,0,"1,853,110","50,311","932,984","2,432,151"
21/02/2022 13:00,22/02/2022 13:00,"2,252","3,864",215,"1,920,174","49,896","953,087","2,435,716"
22/02/2022 13:00,23/02/2022 13:00,"1,454",0,0,"1,966,520","47,164","962,433","2,423,557"
23/02/2022 13:00,24/02/2022 13:00,"1,439","4,081",171,"2,014,895","50,417","984,908","2,437,549"
24/02/2022 13:00,25/02/2022 13:00,"1,415","1,944",74,"2,032,660","44,315","969,545","2,434,664"
25/02/2022 13:00,26/02/2022 13:00,"1,175","1,107",55,"1,952,306","40,471","926,012","2,420,109"
26/02/2022 13:00,27/02/2022 13:00,"2,144","1,630",88,"1,485,263","34,071","742,727","2,398,997"
27/02/2022 13:00,28/02/2022 13:00,"1,022",606,34,"1,440,460","42,806","741,988","2,411,719"
28/02/2022 13:00,01/03/2022 13:00,"1,196","1,592",65,"1,500,077","38,090","758,420","2,414,449"
01/03/2022 13:00,02/03/2022 13:00,"1,236","1,347",41,"1,510,301","37,687","760,736","2,414,108"
02/03/2022 13:00,03/03/2022 13:00,"1,098","1,451",36,"1,489,030","33,112","755,058","2,412,775"
03/03/2022 13:00,04/03/2022 13:00,"1,042","1,216",51,"1,513,247","33,227","748,055","2,409,794"
04/03/2022 13:00,05/03/2022 13:00,950,"1,066",29,"1,495,933","28,760","726,448","2,403,097"
05/03/2022 13:00,06/03/2022 13:00,866,374,28,"1,175,694","26,713","605,224","2,384,016"
06/03/2022 13:00,07/03/2022 13:00,942,448,28,"1,148,142","33,416","606,907","2,397,674"
07/03/2022 13:00,08/03/2022 13:00,"1,098","1,128",40,"1,196,075","35,123","620,836","2,398,961"
08/03/2022 13:00,09/03/2022 13:00,"1,052","1,123",30,"1,224,353","32,386","630,317","2,398,434"
09/03/2022 13:00,10/03/2022 13:00,706,"1,128",43,"1,224,349","31,307","629,830","2,397,192"
10/03/2022 13:00,11/03/2022 13:00,892,"1,011",35,"1,241,499","29,670","627,643","2,395,518"
11/03/2022 13:00,12/03/2022 13:00,813,806,24,"1,238,953","27,099","612,785","2,389,679"
12/03/2022 13:00,13/03/2022 13:00,751,291,16,"963,869","24,299","504,385","2,371,361"
13/03/2022 13:00,14/03/2022 13:00,775,406,20,"947,095","30,047","510,908","2,381,889"
14/03/2022 13:00,15/03/2022 13:00,878,"1,094",37,"1,024,926","28,860","538,230","2,384,044"
15/03/2022 13:00,16/03/2022 13:00,808,967,35,"1,048,761","28,883","544,671","2,383,541"
16/03/2022 13:00,17/03/2022 13:00,846,"1,006",28,"1,052,643","27,249","547,939","2,382,645"
17/03/2022 13:00,18/03/2022 13:00,817,909,22,"1,058,343","25,178","541,824","2,379,271"
18/03/2022 13:00,19/03/2022 13:00,671,795,17,"1,028,796","23,234","516,723","2,372,993"
19/03/2022 13:00,20/03/2022 13:00,696,230,13,"807,359","20,533","426,619","2,355,603"
20/03/2022 13:00,21/03/2022 13:00,495,300,16,"706,443","24,140","392,525","2,365,259"
21/03/2022 13:00,22/03/2022 13:00,709,845,29,"778,275","24,588","423,150","2,366,609"
22/03/2022 13:00,23/03/2022 13:00,745,817,20,"800,201","25,498","431,117","2,365,843"
23/03/2022 13:00,24/03/2022 13:00,599,606,21,"661,582","19,395","363,305","2,360,491"
24/03/2022 13:00,25/03/2022 13:00,434,433,5,"618,136","16,952","336,863","2,349,645"
25/03/2022 13:00,26/03/2022 13:00,417,339,8,"483,666","15,701","276,008","2,338,761"
26/03/2022 13:00,27/03/2022 13:00,332,132,8,"256,585","13,324","162,858","2,314,940"
27/03/2022 13:00,28/03/2022 13:00,349,136,7,"233,334","15,716","153,225","2,320,514"
28/03/2022 13:00,29/03/2022 13:00,383,202,2,"225,296","15,085","146,675","2,316,563"
29/03/2022 13:00,30/03/2022 13:00,384,268,9,"207,242","14,148","135,052","2,310,897"
30/03/2022 13:00,31/03/2022 13:00,358,220,5,"189,415","12,916","124,932","2,305,089"
31/03/2022 13:00,01/04/2022 13:00,368,183,4,"172,010","11,719","114,332","2,298,718"
01/04/2022 13:00,02/04/2022 13:00,330,201,3,"141,835","10,646","95,528","2,288,543"
02/04/2022 13:00,03/04/2022 12:00,298,55,3,"93,248","8,974","66,338","2,268,383"
03/04/2022 12:00,04/04/2022 12:00,323,57,5,"100,263","11,502","71,347","2,277,474"
04/04/2022 12:00,05/04/2022 12:00,242,125,6,"99,101","10,923","68,488","2,274,261"
05/04/2022 12:00,06/04/2022 12:00,302,100,5,"85,905","9,977","59,329","2,269,258"
06/04/2022 12:00,07/04/2022 12:00,284,96,2,"79,251","9,439","55,155","2,263,858"
07/04/2022 12:00,08/04/2022 12:00,246,86,3,"73,422","8,641","50,696","2,256,268"
08/04/2022 12:00,09/04/2022 12:00,215,101,4,"59,911","7,819","42,085","2,246,090"
09/04/2022 12:00,10/04/2022 12:00,228,-151,4,"41,303","6,944","29,939","2,226,779"
10/04/2022 12:00,11/04/2022 12:00,213,50,3,"45,286","7,909","33,404","2,235,147"
11/04/2022 12:00,12/04/2022 12:00,257,55,4,"52,958","8,407","37,159","2,233,139"
12/04/2022 12:00,13/04/2022 12:00,202,87,6,"51,417","8,112","35,538","2,229,189"
13/04/2022 12:00,14/04/2022 12:00,252,82,4,"48,789","7,788","33,645","2,223,177"
14/04/2022 12:00,15/04/2022 12:00,179,74,3,"30,872","5,762","22,447","2,211,185"
15/04/2022 12:00,16/04/2022 12:00,171,12,1,"17,567","4,742","13,966","2,180,361"
16/04/2022 12:00,17/04/2022 12:00,160,18,1,"21,231","5,634","15,717","2,165,725"
17/04/2022 12:00,18/04/2022 12:00,145,3,0,"11,894","5,082","10,119","2,159,874"
18/04/2022 12:00,19/04/2022 12:00,161,2,0,"24,646","7,292","18,315","2,175,291"
19/04/2022 12:00,20/04/2022 12:00,193,1,2,"31,417","7,474","22,096","2,176,028"
20/04/2022 12:00,21/04/2022 12:00,189,79,2,"30,626","7,433","18,102","2,170,957"
