class,category,indicator_name,series_name,sub_series_name,parameter,value,units,date_last_updated
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-18,2571452,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-20,2612235,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-22,2692087,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-22,2692087,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-23,2727853,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-24,2763229,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-25,2812976,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-26,2854717,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-27,2891738,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-29,2951303,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-29,2951303,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-30,2967673,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-08-31,2984428,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-01,3006586,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-02,3024268,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-03,3037064,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-05,3057343,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-06,3062093,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-07,3069348,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-08,3082577,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-09,3100261,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-10,3114087,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-12,3140288,Number,13-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2021-09-13,3148945,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-01,     12,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-02,     29,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-03,     26,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-04,     25,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-05,     27,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-06,     66,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-07,     44,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-08,     28,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-09,     79,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-10,     88,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-11,     83,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-12,     97,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-13,    120,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-14,    128,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-15,     88,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-16,    404,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-17,    921,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-18,   1010,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-19,   1384,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-20,   1734,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-21,   1281,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-22,    873,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-23,   1898,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-24,   2192,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-25,   1952,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-26,   2088,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-27,   1853,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-28,   1366,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-29,    982,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-30,   1959,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-03-31,   2036,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-01,   3662,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-02,   4057,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-03,   4361,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-04,   2603,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-05,   2541,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-06,   3378,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-07,   4834,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-08,   3705,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-09,   3788,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-10,   1716,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-11,   1794,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-12,   1350,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-13,   1482,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-14,   3123,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-15,   4021,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-16,   4396,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-17,   4850,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-18,   3206,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-19,   2306,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-20,   5732,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-21,   7124,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-22,   6243,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-23,   6640,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-24,   6543,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-25,   2741,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-26,   2098,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-27,   2034,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-28,   5102,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-29,   5351,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-30,   5474,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-01,   5653,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-02,   2803,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-03,   1660,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-04,   5237,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-05,   6864,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-06,   7282,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-07,   7814,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-08,   8435,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-09,   3435,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-10,   1745,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-11,   5427,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-12,   7495,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-13,   6857,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-14,   6582,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-15,   5780,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-16,   2379,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-17,   1552,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-18,   5397,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-19,   5701,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-20,   5640,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-21,   5657,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-22,   4727,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-23,   1472,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-24,   1119,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-25,   4428,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-26,   4017,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-27,   3482,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-28,   3052,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-29,   2413,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-30,    769,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-31,    177,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-01,    671,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-02,   1149,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-03,   2720,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-04,   2717,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-05,   2993,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-06,   2076,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-07,    794,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-08,    990,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-09,   2641,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-10,   3427,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-11,   2915,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-12,   2934,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-13,   2484,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-14,    760,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-15,   1460,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-16,   3567,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-17,   4832,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-18,   6310,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-19,   7704,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-20,   6058,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-21,   3451,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-22,   4151,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-23,   8968,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-24,  10359,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-25,  10006,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-26,   9091,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-27,   5465,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-28,   2809,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-29,   1815,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-30,   4733,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-01,   3404,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-02,   3728,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-03,   2091,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-04,    587,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-05,   2611,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-06,   1850,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-07,   2188,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-08,   3003,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-09,   2665,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-10,   2102,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-11,   1721,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-12,   1091,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-13,   1534,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-14,   2791,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-15,   2827,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-16,   2351,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-17,   2575,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-18,   1436,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-19,    704,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-20,    955,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-21,   2196,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-22,   2366,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-23,   2746,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-24,   2394,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-25,   1682,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-26,    645,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-27,   1606,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-28,   2401,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-29,   2414,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-30,   2396,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-31,   3077,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-01,   2409,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-02,   1689,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-03,   1702,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-04,   4114,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-05,   4889,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-06,   4070,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-07,   3365,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-08,   4090,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-09,   2338,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-10,   1687,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-11,   4164,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-12,   5978,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-13,  15653,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-14,  23378,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-15,  23991,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-16,  25005,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-17,  18436,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-18,  22699,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-19,  17598,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-20,  14662,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-21,  12009,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-22,   7271,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-23,   4477,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-24,   4194,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-25,   8498,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-26,   8786,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-27,  10410,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-28,  10178,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-29,  10500,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-30,   6566,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-31,   8939,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-01,  11149,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-02,  10523,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-03,   9589,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-04,   8860,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-05,   7775,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-06,   3999,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-07,   4695,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-08,   8016,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-09,   7707,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-10,   8551,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-11,   8915,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-12,   7485,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-13,   3862,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-14,   3931,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-15,   8598,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-16,   8345,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-17,   7317,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-18,   8170,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-19,   5537,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-20,   3367,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-21,   3507,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-22,   6842,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-23,   6080,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-24,   6435,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-25,   5875,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-26,   5077,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-27,   3612,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-28,   3244,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-29,   4995,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-30,   5607,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-01,   4749,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-02,   6359,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-03,   4010,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-04,   2579,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-05,   3038,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-06,   5669,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-07,   6152,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-08,   5597,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-09,   4814,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-10,   3809,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-11,   2026,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-12,   3017,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-13,   5849,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-14,   5196,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-15,   5078,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-16,   4794,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-17,   3390,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-18,   1773,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-19,   2715,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-20,   6308,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-21,   7083,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-22,   6053,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-23,   7700,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-24,   5396,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-25,   3038,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-26,   2311,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-27,   3335,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-28,   7403,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-29,   7472,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-30,   5964,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-31,   4401,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-01,   3046,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-02,   2455,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-03,   7171,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-04,   6391,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-05,   6856,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-06,   5834,Number,13-09-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-07,   4116,Number,13-09-21
